"species","gid"
"Piper_piresii",69949
"Piper_piritubanum",69950
"Piper_piscatorum",69951
"Piper_pitalitoense",69952
"Piper_pittieri",69953
"Piper_planadosense",69954
"Piper_poasanum",69955
"Piper_pogonioneuron",69956
"Piper_saloyanum",70046
"Piper_santabarbaranum",70047
"Piper_scalarispicum",70054
"Piper_sphaeroides",70081
"Piptochaetium_lasianthum",70289
"Piptolepis_imbricata",70305
"Piptothrix_areolaris",70307
"Pisonia_cordifolia",70364
"Pisonia_donnellsmithii",70365
"Pisonia_duckei",70366
"Pisonia_floribunda",70367
"Pitcairnia_corcovadensis",70441
"Pitcairnia_lehmannii",70442
"Pithecolobium_laxiflorum",70616
"Pithecoseris_pacourinoides",70617
"Pitraea_cuneato_ovata",70618
"Pittocaulon_hintonii",70619
"Pittocaulon_velatum",70620
"Pittoniotis_protracta",70621
"Pittoniotis_rotata",70622
"Pittoniotis_trichantha",70623
"Pittosporum_crassifolium",70624
"Pittosporum_tobira",70630
"Pityopsis_ruthii",70639
"Pityopus_californica",70640
"Pityphyllum_pinoides",70641
"Pityrocarpa_moniliformis",70642
"Plagiobothrys_lamprocarpus",70643
"Plagiobothrys_leptocladus",70644
"Plagiobothrys_linifolius",70645
"Pityrogramma_chrysoconia",70654
"Pityrogramma_ebenea",70656
"Plagiobothrys_hirtus",70682
"Plagiobothrys_hispidulus",70683
"Plagiobothrys_bracteatus",70685
"Plagiobothrys_calandrinioides",70686
"Plagiobothrys_californicus",70687
"Plagiobothrys_canescens",70688
"Plagiobothrys_cognatus",70690
"Plagiobothrys_collinus",70691
"Plectritis_macroptera",71181
"Plectrocarpa_rougesii",71182
"Plectrophora_alata",71183
"Plagiobothrys_infectivus",70695
"Plagiobothrys_kingii",70704
"Plagiobothrys_lithocaryus",70705
"Plagiochila_andina",70735
"Plagiochila_angulata",70736
"Plagiochila_angusta",70737
"Plagiochila_angustisedens",70738
"Plantago_pulvinata",70949
"Plantago_purshii",70950
"Plantago_pusilla",70951
"Platycarpum_egleri",70952
"Platycarpum_maguirei",70953
"Plantago_rhodosperma",70964
"Platycarpum_duckei",71038
"Platystele_lancilabris",71117
"Platystemon_californicus",71143
"Pleioblastus_viridistriatus",71186
"Pleiochiton_blepharodes",71187
"Pleiochiton_crassifolius",71188
"Pleurostachys_peruviana",71312
"Pleurozium_schreberi",71599
"Pleurothyrium_palmanum",71616
"Plutarchia_angulata",71698
"Plutarchia_ecuadorensis",71699
"Plutarchia_minor",71700
"Plutarchia_miranda",71701
"Plutarchia_monantha",71702
"Plutarchia_pubiflora",71703
"Plutarchia_rigida",71704
"Poa_orizabensis",71800
"Poa_palmeri",71801
"Poa_stepparia",71836
"Poa_x",71875
"Podocarpus_steyermarkii",71946
"Podocarpus_tepuiensis",71947
"Podostemum_muelleri",71950
"Pogogyne_abramsii",71951
"Pogogyne_clareana",71952
"Pogogyne_douglasii",71953
"Pogogyne_nudiuscula",71954
"Poincianella_bracteosa",71956
"Dysphania_pumilio",30163
"Emmeorhiza_umbellata",31407
"Pogonatum_alpinum",71960
"Poincianella_microphylla",72034
"Polanisia_jamesii",72068
"Polemonium_caeruleum",72081
"Polemonium_chartaceum",72084
"Polemonium_confertum",72085
"Polemonium_delicatum",72086
"Polemonium_elegans",72087
"Polemonium_eximium",72088
"Polemonium_filicinum",72089
"Polemonium_flavum",72090
"Polemonium_foliosissimum",72091
"Poliomintha_incana",72100
"Polybotrya_semipinnata",72176
"Polygala_abreui",72184
"Polygala_acanthoclada",72185
"Polygala_acicularis",72186
"Polygala_acuminata",72187
"Polygala_adenophora",72188
"Polygala_adenophylla",72189
"Polygala_alba",72190
"Polygala_corallicola",72191
"Polygala_cisandina",72245
"Polygala_jamaicensis",72276
"Polygala_lycopodioides",72299
"Polygala_ovatifolia",72332
"Polygala_oxyphylla",72333
"Polygala_subverticillata",72403
"Polygala_tenella",72406
"Polygala_xyloclada",72448
"Polygala_zacatecana",72449
"Epistephium_duckei",32527
"Polygonanthus_amazonicus",72450
"Polygonatum_biflorum",72451
"Polypodium_eperopeutes",72588
"Polypodium_guttatum",72625
"Polystichum_trapezoides",72751
"Polystichum_triangulum",72752
"Polystichum_tsus_simense",72753
"Polystichum_turrialbae",72754
"Polystichum_viviparum",72755
"Polystichum_x",72756
"Polytaenia_nuttallii",72757
"Porotrichum_chilense",72957
"Porotrichum_filiferum",72958
"Porotrichum_korthalsianum",72959
"Porotrichum_lancifrons",72960
"Porotrichum_lindigii",72961
"Porotrichum_longirostre",72962
"Porotrichum_mutabile",72963
"Porphyrostachys_pilifera",72969
"Porpidia_crustulata",72972
"Porpidia_flavocaerulescens",72973
"Posoqueria_palustris",73038
"Posoqueria_platysiphonia",73039
"Posoqueria_robusta",73040
"Posoqueria_trinitatis",73041
"Potamogeton_pusillus",73042
"Potamogeton_richardsonii",73043
"Potamogeton_robbinsii",73044
"Potentilla_gracilis",73045
"Portulaca_rubricaulis",73047
"Portulaca_rzedowskiana",73048
"Portulaca_suffrutescens",73052
"Pourouma_melinonii",73053
"Potentilla_arenosa",73113
"Potentilla_argentea",73114
"Potentilla_argyrocoma",73116
"Potentilla_atrorubens",73117
"Potentilla_pensylvanica",73188
"Potentilla_sierrae_blancae",73214
"Pouteria_venosa",73411
"Pouteria_vernicosa",73412
"Pradosia_colombiana",73431
"Pradosia_cuatrecasasii",73432
"Pradosia_grisebachii",73433
"Pradosia_huberi",73434
"Pradosia_kuhlmannii",73435
"Pradosia_lactescens",73436
"Pradosia_ptychandra",73437
"Pradosia_subverticillata",73438
"Pradosia_surinamensis",73439
"Pradosia_verticillata",73440
"Primula_incana",73479
"Promenaea_stapelioides",73641
"Promenaea_xanthina",73642
"Prosartes_hookeri",73643
"Pseudobombax_parvifolium",74121
"Pseudobombax_septenatum",74122
"Eragrostis_amabilis",32532
"Prosthechea_spondiada",73644
"Prosthechea_caetensis",73692
"Prosopis_fiebrigii",73694
"Prosopis_tamaulipana",73716
"Prosopis_torquata",73717
"Prosopis_velutina",73718
"Prosthechea_vasquezii",73749
"Prosthechea_vespa",73750
"Prosthechea_vitellina",73751
"Prunus_hintonii",73865
"Prunus_compacta",73896
"Prunus_cornifolia",73897
"Prunus_davidiana",73898
"Prunus_debilis",73899
"Prunus_detrita",73900
"Prunus_domestica",73901
"Prunus_dulcis",73902
"Prunus_emarginata",73903
"Prunus_falcata",73904
"Prunus_fasciculata",73905
"Prunus_fortunensis",73906
"Prunus_fremontii",73907
"Psammisia_pendula",73908
"Psammisia_penduliflora",73909
"Psacalium_brachycomum",73997
"Psacalium_cervinum",73998
"Psacalium_cirsiifolium",73999
"Psacalium_cronquistiorum",74000
"Psacalium_decompositum",74001
"Psammisia_pauciflora",74002
"Psammisia_fissilis",74039
"Psammisia_pedunculata",74040
"Pseudephebe_pubescens",74041
"Pterozonium_scopulinum",75278
"Pterygoneurum_ovatum",75282
"Pseudobombax_heteromorphum",74148
"Pseudobombax_longiflorum",74149
"Pseudobombax_marginatum",74150
"Pseudobombax_maximum",74151
"Pseudobombax_millei",74152
"Pseudobrickellia_angustissima",74153
"Pseudocymopterus_montanus",74197
"Pseudopiptadenia_contorta",74312
"Psidium_grandifolium",74314
"Psittacanthus_auriculatus",74479
"Psittacanthus_baguensis",74480
"Psittacanthus_biternatus",74481
"Psittacanthus_brachynema",74482
"Psittacanthus_brasiliensis",74483
"Psittacanthus_calyculatus",74484
"Psittacanthus_caudatus",74485
"Psittacanthus_chanduyensis",74486
"Psittacanthus_chiriquianus",74487
"Psychotria_compta",74659
"Psychotria_nervosa",74661
"Psychotria_campyloneuroides",74684
"Psychotria_campylopoda",74685
"Psychotria_candelabrum",74686
"Psychotria_canescens",74687
"Psychotria_capillacea",74688
"Psychotria_capitata",74689
"Eragrostis_palmeri",32557
"Eragrostis_pastoensis",32558
"Eragrostis_patula",32559
"Psychotria_capitulifera",74690
"Psychotria_capularis",74691
"Psychotria_papantlensis",74692
"Psychotria_chimboracensis",74693
"Psychotria_chiriquiensis",74694
"Psychotria_chlorobotrya",74697
"Psychotria_chocoana",74698
"Psychotria_munda",74845
"Psychotria_remota",74936
"Psychotria_sphaerocephala",75000
"Psychotria_schraderoides",75018
"Psychotria_schunkeana",75019
"Psychotria_schunkei",75020
"Psychotria_sciaphila",75021
"Psychotria_sellowiana",75022
"Psychotria_setulifera",75023
"Pterocaulon_alopecuroides",75209
"Pterolepis_parnassifolia",75239
"Pterozonium_spectabile",75240
"Ptychomitrium_vaginatum",75312
"Ptychomnion_aciculare",75317
"Pueraria_lobata",75364
"Punctelia_borreri",75374
"Puya_gracilis",75442
"Pyrenula_pseudobufonia",75506
"Puya_weberbaueri",75523
"Puya_westii",75524
"Puya_wurdackii",75525
"Puya_yakespala",75526
"Pycnanthemum_albescens",75527
"Pycnanthemum_beadlei",75528
"Pycnophyllum_macropetalum",75529
"Pycnophyllum_molle",75530
"Pycnophyllum_mucronulatum",75531
"Pycnophyllum_spathulatum",75532
"Pyrrhopappus_rothrockii",75545
"Pylaisiadelpha_recurvans",75552
"Pycreus_megapotamicus",75601
"Pycreus_niger",75602
"Pycreus_polystachyos",75603
"Pycreus_pumilus",75604
"Pycreus_puncticulatus",75605
"Pycreus_tener",75606
"Pyracantha_atalantioides",75607
"Pyracantha_coccinea",75608
"Pyrrocoma_apargioides",75671
"Pyrrocoma_balsamitae",75672
"Pyrrocoma_crocea",75673
"Pyrrocoma_hirta",75674
"Quiina_juruana",76125
"Eragrostis_pectinacea",32560
"Pyrrocoma_insecticruris",75675
"Quararibea_asterolepis",75702
"Qualea_megalocarpa",75712
"Quelchia_eriocaulis",75825
"Quelchia_x",75826
"Quercus_aculcingensis",75827
"Quercus_acuta",75828
"Quercus_acutidens",75829
"Quercus_acutissima",75830
"Quercus_affinis",75831
"Quercus_agrifolia",75832
"Quercus_ajoensis",75833
"Quercus_alba",75834
"Quercus_albocincta",75835
"Quercus_arizonica",75836
"Quercus_convallata",75837
"Quercus_copeyensis",75838
"Quercus_crassifolia",75896
"Quercus_crassipes",75897
"Quercus_gentryi",75921
"Quercus_leiophylla",75970
"Quercus_liebmannii",75971
"Quercus_lobata",75972
"Quercus_lusitanica",75973
"Quercus_oleoides",76018
"Quercus_salicifolia",76021
"Quesnelia_lateralis",76040
"Quesnelia_marmorata",76041
"Radula_mazarunensis",76047
"Eragrostis_perennis",32561
"Quiina_klugii",76126
"Ramalina_evernioides",76243
"Ramalina_farinacea",76244
"Rebutia_marsoneri",76245
"Raillardella_argentea",76247
"Raimannia_laciniata",76248
"Raimannia_mollissima",76249
"Raimondia_quinduensis",76250
"Rainiera_stricta",76251
"Ramalina_intermedia",76258
"Randia_boliviana",76295
"Randia_pittieri",76329
"Randia_portoricensis",76330
"Randia_tessmannii",76331
"Randia_tetracantha",76332
"Randia_thurberi",76333
"Randia_truncata",76334
"Randia_vazquezii",76335
"Randia_venezuelensis",76336
"Randia_wigginsii",76337
"Randia_xalapensis",76338
"Ranunculus_abortivus",76339
"Ranunculus_eschscholtzii",76387
"Ranunculus_uncinatus",76448
"Ranunculus_weberbaueri",76486
"Ranunculus_yakushimensis",76487
"Raouliopsis_pachymorpha",76488
"Rapanea_acrantha",76489
"Reichenbachanthus_reflexus",76536
"Eschweilera_amplexifolia",33940
"Eugenia_cristaensis",34330
"Renealmia_caucana",76674
"Renealmia_matogrossensis",76721
"Retanilla_patagonica",76757
"Retanilla_stricta",76758
"Retanilla_trinervia",76759
"Retiniphyllum_chloranthum",76760
"Retiniphyllum_concolor",76761
"Retiniphyllum_fuchsioides",76762
"Retiniphyllum_glabrum",76763
"Retiniphyllum_kuhlmanii",76764
"Retiniphyllum_kuhlmannii",76765
"Retiniphyllum_laxiflorum",76766
"Reynosia_domingensis",76768
"Retiniphyllum_truncatum",76776
"Rhamnus_davurica",76821
"Rhexia_mariana",76884
"Rhizoplaca_subdiscrepans",76903
"Rhipidocladum_parviflorum",76908
"Rhododendron_arborescens",77046
"Rhododendron_arboreum",77047
"Rhododendron_argyrophyllum",77048
"Rhododendron_arizelum",77049
"Rhododendron_atlanticum",77050
"Rhododendron_hodgsonii",77051
"Rhododendron_huanum",77052
"Rhododendron_impeditum",77053
"Rhododendron_indicum",77054
"Rhododendron_keiskei",77055
"Rhododendron_periclymenoides",77082
"Rhodosciadium_argutum",77123
"Rhodosciadium_longipes",77126
"Rhus_standleyi",77238
"Rhus_succedanea",77239
"Rhyncholacis_jenmanii",77275
"Rhyncholacis_linearis",77276
"Rhyncholacis_minima",77277
"Rhyncholacis_nobilis",77278
"Rhyncholacis_oligandra",77279
"Rhyncholacis_palmettifolia",77280
"Rhyncholacis_penicillata",77281
"Rhynchosia_tomentosa",77284
"Rhynchosia_calycosa",77294
"Rhynchosia_caribaea",77295
"Rhynchosia_clausseni",77297
"Rhynchospora_candida",77374
"Rhynchospora_organensis",77412
"Rhynchospora_pallida",77413
"Rhynchospora_papillosa",77414
"Rhynchospora_paraensis",77415
"Rhynchospora_steyermarkii",77525
"Rhynchospora_stolonifera",77526
"Ribes_cynosbati",77665
"Rorippa_prostrata",78185
"Rorippa_sinuata",78186
"Ribes_echinellum",77670
"Ribes_ecuadorense",77671
"Ribes_elegans",77672
"Ribes_nelsonii",77679
"Rinodina_efflorescens",77871
"Rinodina_exigua",77872
"Rinodina_gennarii",77873
"Rinorea_deflexa",77874
"Rinorea_deflexiflora",77875
"Rinodina_glauca",77876
"Rinodina_granulans",77877
"Rinorea_endotricha",77891
"Rinorea_falcata",77892
"Rinorea_flavescens",77893
"Rodriguezia_venusta",77956
"Roentgenia_bracteomana",77991
"Roldana_ehrenbergiana",78014
"Roldana_eriophylla",78015
"Roldana_floresiorum",78016
"Rorippa_philippiana",78183
"Rorippa_portoricensis",78184
"Rosa_gymnocarpa",78187
"Exostema_caribaeum",35460
"Festuca_heterophylla",35834
"Rosa_centifolia",78188
"Rosa_chinensis",78189
"Rosa_copelandii",78190
"Rosa_corymbiflora",78191
"Rosa_eastwoodiae",78192
"Rosa_ecae",78193
"Rosa_eglanteria",78194
"Rosa_ferruiginea",78195
"Roupala_glaberrima",78280
"Rubus_deamii",78411
"Rubus_dissimilis",78416
"Rubus_elegantulus",78418
"Rubus_ortivus",78457
"Rubus_loxensis",78473
"Rubus_macrogongylus",78474
"Rubus_macrophyllus",78475
"Ruellia_inflata",78772
"Ruellia_intermedia",78773
"Ruellia_inundata",78774
"Ruellia_jaliscana",78775
"Ruellia_laxa",78776
"Ruellia_leucobracteatus",78777
"Festuca_hieronymi",35835
"Fissidens_guianensis",36163
"Rubus_malacocarpus",78476
"Rubus_megalococcus",78477
"Rubus_multifer",78479
"Rubus_multiformis",78480
"Ruellia_densa",78481
"Rubus_verae_crucis",78555
"Rubus_vermontanus",78556
"Rubus_vestitus",78557
"Rubus_vitifolius",78558
"Rubus_vulcanicola",78559
"Rudbeckia_amplexicaulis",78565
"Rudbeckia_auriculata",78566
"Ruellia_liesneri",78778
"Ruellia_longifolia",78779
"Ruellia_longissima",78781
"Salix_aeruginosa",79313
"Salix_alaxensis",79314
"Salix_alba",79315
"Rudbeckia_mohrii",78581
"Rudgea_francavillana",78582
"Rudgea_hemisphaerica",78591
"Rudgea_hostmanniana",78594
"Ruellia_macrantha",78623
"Rudgea_corymbulosa",78644
"Rudgea_costanensis",78645
"Rudgea_crassifolia",78646
"Rudgea_crassiloba",78647
"Rudgea_crassipetiolata",78648
"Rudgea_cryptantha",78649
"Rudgea_cuatrecasasii",78650
"Rudgea_discolor",78651
"Rudgea_duckei",78652
"Ruellia_delascioi",78712
"Ruellia_morongii",78713
"Ruellia_curviflora",78741
"Ruellia_hypericoides",78770
"Ruellia_incompta",78771
"Ruellia_megasphaera",78791
"Ruellia_menthoides",78792
"Ruellia_metallica",78793
"Ruellia_nitida",78798
"Ruellia_nobilis",78799
"Ruilopezia_cardonae",78870
"Rumex_krausei",78916
"Rumex_lacustris",78917
"Rumex_longifolius",78918
"Rumfordia_guatemalensis",78968
"Russelia_retrorsa",79033
"Ruta_chalepensis",79062
"Sabal_causiarum",79085
"Sabicea_camporum",79139
"Sabicea_cana",79140
"Sabicea_chiapensis",79141
"Sabicea_cinerea",79142
"Sabicea_mexicana",79143
"Sagittaria_australis",79231
"Sagittaria_brevirostra",79232
"Sagittaria_cuneata",79234
"Sagittaria_engelmanniana",79236
"Sagittaria_graminea",79238
"Salicornia_pacifica",79263
"Salicornia_virginica",79279
"Salacia_ulei",79306
"Salazaria_mexicana",79307
"Salicornia_bigelovii",79308
"Salicornia_depressa",79309
"Salicornia_europaea",79310
"Salicornia_maritima",79311
"Salix_hebecarpa",79363
"Salix_herbacea",79364
"Salix_hookeriana",79365
"Salvia_arrabidae",79463
"Salpinga_pusilla",79472
"Salpinga_secunda",79473
"Salvia_capillosa",79474
"Salvia_cardiophylla",79475
"Senecio_chionogeton",79483
"Salvia_benthamiana",79531
"Salvia_cruikshanksii",79532
"Salvia_cryptodonta",79533
"Setaria_faberi",79534
"Setaria_fiebrigii",79535
"Salvia_betulaefolia",79536
"Salvia_biserrata",79538
"Salvia_candicans",79550
"Salvia_candidissima",79551
"Setaria_globulifera",79552
"Fimbristylis_mexicana",36172
"Salvia_firma",79592
"Salvia_lachnostachys",79636
"Setaria_macrosperma",79637
"Setaria_macrostachya",79638
"Salvia_gracilipes",79640
"Salvia_laevis",79665
"Salvia_ombrophila",79725
"Salvia_regnelliana",79766
"Salvia_remota",79767
"Salvia_reptans",79768
"Salvia_retinervia",79769
"Salvia_revoluta",79770
"Salvia_rhombifolia",79771
"Salvia_rhyacophila",79772
"Salvia_roemeriana",79773
"Salvia_rosmarinoides",79774
"Samolus_cuneatus",79775
"Sambucus_velutina",79899
"Sapindus_saponaria",79996
"Sapium_allenii",79997
"Sapium_ciliatum",79998
"Sapium_cuatrecasii",79999
"Sapium_cuneatum",80000
"Sapium_glandulosum",80001
"Sapium_haematospermum",80002
"Saurauia_serrata",80003
"Fimbristylis_ovata",36173
"Glandularia_parodii",38308
"Saurauia_solitaria",80004
"Saurauia_yasicae",80014
"Sarcaulus_brasiliensis",80058
"Satureja_hortensis",80125
"Sauloma_tenella",80139
"Saundersia_paniculata",80140
"Saurauia_adenodonta",80141
"Saurauia_aequatoriensis",80142
"Saurauia_aromatica",80143
"Saurauia_aspera",80144
"Saurauia_biserrata",80145
"Saurauia_brachybotrys",80146
"Tachigali_densiflora",80165
"Scaevola_sericea",80309
"Scalesia_affinis",80310
"Scalesia_atractyloides",80311
"Scalesia_crockeri",80312
"Saxifraga_howellii",80322
"Saxifraga_hyperborea",80323
"Scapania_bolanderi",80324
"Scapania_brevicaulis",80325
"Scapania_curta",80326
"Schaueria_lachnostachya",80327
"Saxifraga_nelsoniana",80352
"Saxifraga_sibirica",80382
"Schaereria_cinereorufa",80500
"Fissidens_amoenus",36186
"Fissidens_submarginatus",36187
"Glandularia_peruviana",38309
"Schaereria_fuscocinerea",80501
"Schaffnerella_gracilis",80502
"Schaffneria_nigripes",80503
"Schaueria_azaleiflora",80504
"Schaueria_calicotricha",80505
"Schaueria_gongostachya",80506
"Schaueria_humuliflora",80507
"Turnera_melochioides",80508
"Schefflera_confusa",80544
"Schefflera_lasiogyne",80579
"Schinus_engleri",80671
"Schinus_fasciculata",80672
"Schinus_ferox",80673
"Schinus_gracilipes",80674
"Schinus_latifolius",80675
"Schinus_microphyllus",80680
"Schistidium_atrichum",80709
"Schistophragma_pusillum",80783
"Trichomanes_angustifrons",80784
"Schistostemon_densiflorum",80785
"Schistostemon_macrophyllum",80786
"Glandularia_phlogiflora",38310
"Schistostemon_oblongifolium",80787
"Schistostemon_retusum",80788
"Schizachne_purpurascens",80789
"Schizachyrium_brevifolium",80790
"Schizachyrium_cirratum",80791
"Schizachyrium_condensatum",80792
"Schizachyrium_gaumeri",80793
"Schizachyrium_maclaudii",80796
"Schizachyrium_sulcatum",80798
"Schizachyrium_scabriflorum",80806
"Schizaea_stricta",80821
"Schnella_macrostachya",80948
"Schnella_nitida",80949
"Schnella_umbriana",80950
"Trichostema_dichotomum",80951
"Trichostema_lanatum",80952
"Schoenefeldia_gracilis",80953
"Schoenobiblus_cannabinus",80954
"Schoenobiblus_coriaceus",80955
"Schoenobiblus_crassisepala",80956
"Schoenobiblus_daphnoides",80957
"Schoenobiblus_ellipticus",80958
"Schoenocaulon_ghiesbreghtii",80967
"Selaginella_dendricola",81778
"Selaginella_densa",81779
"Schoenus_andinus",80983
"Schoenus_nigricans",80984
"Schoenus_rhynchosporoides",80985
"Schofieldia_monticola",80986
"Schofieldiella_micans",80987
"Schwartzia_brasiliensis",81065
"Schwartzia_pterosara",81084
"Schwartzia_spiciflora",81085
"Schwenckia_heterantha",81086
"Xylopia_emarginata",81087
"Xylopia_excellens",81088
"Tilia_x",81099
"Scilla_siberica",81138
"Scleria_arenaria",81175
"Scleria_baldwinii",81179
"Sclerocactus_parviflorus",81264
"Sclerolobium_chrysophyllum",81266
"Sclerolobium_densiflorum",81267
"Sclerolobium_setiferum",81268
"Sclerolobium_striatum",81269
"Sclerolobium_tinctorium",81270
"Sclerolobium_urbanianum",81271
"Sclerolobium_vasquezii",81272
"Scleronema_micranthum",81273
"Sebastiania_weddelliana",81274
"Sclerolobium_odoratissimum",81306
"Sclerolobium_paniculatum",81307
"Sclerophylax_caducifructus",81311
"Scoliciosporum_chlorococcum",81336
"Scoliosorus_ensiformis",81357
"Scolochloa_festucacea",81358
"Scoparia_ericacea",81364
"Scutellaria_fraxinea",81365
"Scorzonera_hispanica",81384
"Scorzonera_laciniata",81385
"Scorzoneroides_autumnalis",81386
"Scouleria_aquatica",81387
"Scouleria_marginata",81388
"Scouleria_patagonica",81389
"Scribneria_bolanderi",81390
"Scrobicaria_aquifolia",81391
"Scutellaria_gardoquioides",81392
"Scutellaria_gaumeri",81393
"Scutellaria_oblongifolia",81394
"Sebastiania_bilocularis",81508
